Time in ms;Wheel1_cw_count;Wheel1_ccw_count;Wheel2_cw_count;Wheel2_ccw_count
46188986;1854;39741;4183;125
46194504;1854;39741;4183;125
46200022;1854;39741;4183;125
46205540;1854;39741;4183;125
46211058;1854;39741;4183;125
46216576;1854;39741;4183;125
46222094;1854;39741;4183;125
46227612;1854;39741;4183;125
46233130;1854;39741;4183;125
46238648;1854;39741;4183;125
46244166;1854;39741;4183;125
46249684;1854;39741;4183;125
46255205;1854;39741;4183;125
46260723;1854;39741;4183;125
46266241;1854;39741;4183;125
46271759;1854;39741;4183;125
46277277;1854;39741;4183;125
46282795;1854;39741;4183;125
46288313;1854;39741;4183;125
46293831;1854;39741;4183;125
46299349;1854;39741;4183;125
46304867;1854;39741;4183;125
46310385;1854;39741;4183;125
46315903;1854;39741;4183;125
46321421;1854;39741;4183;125
46326939;1854;39741;4183;125
46332457;1854;39741;4183;125
46337975;1854;39741;4183;125
46343493;1854;39741;4183;125
46349014;1854;39741;4183;125
46354532;1854;39741;4183;125
46360050;1854;39741;4183;125
46365568;1854;39741;4183;125
46371086;1854;39741;4183;125
46376604;1854;39741;4183;125
46382122;1854;39741;4183;125
46387640;1854;39741;4183;125
46393158;1854;39741;4183;125
46398676;1854;39741;4183;125
46404194;1854;39741;4183;125
46409712;1854;39741;4183;125
46415230;1854;39741;4183;125
46420748;1854;39741;4183;125
46426266;1854;39741;4183;125
46431784;1854;39741;4183;125
46437302;1854;39741;4183;125
46442820;1854;39741;4183;125
46448341;1854;39741;4183;125
46453859;1854;39741;4183;125
46459377;1854;39741;4183;125
46464895;1854;39741;4183;125
46470413;1854;39741;4183;125
46475931;1854;39741;4183;125
46481449;1854;39741;4183;125
46486967;1854;39741;4183;125
46492485;1854;39741;4183;125
46498003;1854;39741;4183;125
46503521;1854;39741;4183;125
46509039;1854;39741;4183;125
46514557;1854;39741;4183;125
46520075;1854;39741;4183;125
46525593;1854;39741;4183;125
46531111;1854;39741;4183;125
46536629;1854;39741;4183;125
46542147;1854;39741;4183;125
46547668;1854;39741;4183;125
46553186;1854;39741;4183;125
46558704;1854;39741;4183;125
46564222;1854;39741;4183;125
46569740;1854;39741;4183;125
46575258;1854;39741;4183;125
46580776;1854;39741;4183;125
46586294;1854;39741;4183;125
46591812;1854;39741;4183;125
46597330;1854;39741;4183;125
46602848;1854;39741;4183;125
46608366;1854;39741;4183;125
46613884;1854;39741;4183;125
46619402;1854;39741;4183;125
46624920;1854;39741;4183;125
46630438;1854;39741;4183;125
46635956;1854;39741;4183;125
46641477;1854;39741;4183;125
46646995;1854;39741;4183;125
46652513;1854;39741;4183;125
46658032;1854;39741;4183;125
46663550;1854;39741;4183;125
46669068;1854;39741;4183;125
46674586;1854;39741;4183;125
46680105;1854;39741;4183;125
46685623;1854;39741;4183;125
46691141;1854;39741;4183;125
46696659;1854;39741;4183;125
46702178;1854;39741;4183;125
46707696;1854;39741;4183;125
46713214;1854;39741;4183;125
46718732;1854;39741;4183;125
46724251;1854;39741;4183;125
46729769;1854;39741;4183;125
46735288;1854;39741;4183;125
46740809;1854;39741;4183;125
46746328;1854;39741;4183;125
46751846;1854;39741;4183;125
46757365;1854;39741;4183;125
46762883;1854;39741;4183;125
46768402;1854;39741;4183;125
46773920;1854;39741;4183;125
46779439;1854;39741;4183;125
46784957;1854;39741;4183;125
46790476;1854;39741;4183;125
46795994;1854;39741;4183;125
46801512;1854;39741;4183;125
46807030;1854;39741;4183;125
46812548;1854;39741;4183;125
46818066;1854;39741;4183;125
46823585;1854;39741;4183;125
46829103;1854;39741;4183;125
46834622;1854;39741;4183;125
46840143;1854;39741;4183;125
46845661;1854;39741;4183;125
46851179;1854;39741;4183;125
46856697;1854;39741;4183;125
46862215;1854;39741;4183;125
46867733;1854;39741;4183;125
46873251;1854;39741;4183;125
46878769;1854;39741;4183;125
46884287;1854;39741;4183;125
46889805;1854;39741;4183;125
46895323;1854;39741;4183;125
46900841;1854;39741;4183;125
46906359;1854;39741;4183;125
46911877;1854;39741;4183;125
46917395;1854;39741;4183;125
46922913;1854;39741;4183;125
46928431;1854;39741;4183;125
46933952;1854;39741;4183;125
46939470;1854;39741;4183;125
46944988;1854;39741;4183;125
46950506;1854;39741;4183;125
46956024;1854;39741;4183;125
46961542;1854;39741;4183;125
46967060;1854;39741;4183;125
46972578;1854;39741;4183;125
46978096;1854;39741;4183;125
46983614;1854;39741;4183;125
46989132;1854;39741;4183;125
46994650;1854;39741;4183;125
47000168;1856;39742;4183;125
47005686;1858;39742;4183;125
47011204;1858;39742;4183;125
47016722;1858;39744;4183;125
47022240;1858;39744;4183;125
47027758;1860;39744;4183;125
47033279;1860;39744;4183;125
47038797;1860;39744;4183;125
47044316;1860;39744;4183;125
47049834;1860;39744;4183;125
47055352;1860;39744;4183;125
47060870;1860;39744;4183;125
47066388;1860;39744;4183;125
47071906;1860;39744;4183;125
47077424;1860;39744;4183;125
47082942;1860;39744;4183;125
47088460;1860;39744;4183;125
47093978;1860;39744;4183;125
47099496;1860;39744;4183;125
47105014;1860;39744;4183;125
47110532;1860;39744;4183;125
47116050;1860;39744;4183;125
47121568;1860;39744;4183;125
47127086;1860;39744;4183;125
47132607;1860;39744;4183;125
47138125;1860;39744;4183;125
47143643;1860;39744;4183;125
47149161;1860;39744;4183;125
47154680;1860;39744;4183;125
47160198;1860;39744;4183;125
47165717;1860;39744;4183;125
47171235;1860;39744;4183;125
47176753;1860;39744;4183;125
47182271;1860;39744;4183;125
47187789;1860;39744;4183;125
47193307;1860;39744;4183;125
47198825;1860;39744;4183;125
47204343;1860;39744;4183;125
47209861;1860;39744;4183;125
47215379;1860;39744;4183;125
47220897;1860;39744;4183;125
47226418;1860;39744;4183;125
47231936;1860;39744;4183;125
47237455;1860;39744;4183;125
47242973;1860;39744;4183;125
47248492;1860;39744;4183;125
47254010;1860;39744;4183;125
47259529;1860;39744;4183;125
47265047;1860;39744;4183;125
47270566;1860;39744;4183;125
47276084;1860;39744;4183;125
47281608;1860;39744;4183;125
47287126;1860;39744;4183;125
47292644;1860;39744;4183;125
47298162;1860;39744;4183;125
47303680;1860;39744;4183;125
47309198;1860;39744;4183;125
47314716;1860;39744;4183;125
47320234;1860;39744;4183;125
47325755;1860;39744;4183;125
47331273;1860;39744;4183;125
47336791;1860;39744;4183;125
47342309;1860;39744;4183;125
47347827;1860;39744;4183;125
47353345;1860;39744;4183;125
47358863;1860;39744;4183;125
47364381;1860;39744;4183;125
47369899;1860;39744;4183;125
47375417;1860;39744;4183;125
47380935;1860;39744;4183;125
47386453;1860;39744;4183;125
47391971;1860;39744;4183;125
47397489;1860;39744;4183;125
47403007;1860;39744;4183;125
47408525;1860;39744;4183;125
47414043;1860;39744;4183;125
47419561;1860;39744;4183;125
47425082;1860;39744;4183;125
47430601;1860;39744;4183;125
47436119;1860;39744;4183;125
47441637;1860;39744;4183;125
47447155;1860;39744;4183;125
47452673;1860;39744;4183;125
47458191;1860;39744;4183;125
47463709;1860;39744;4183;125
47469227;1860;39744;4183;125
47474745;1860;39744;4183;125
47480263;1860;39744;4183;125
47485781;1860;39744;4183;125
47491299;1860;39744;4183;125
47496817;1860;39744;4183;125
47502335;1860;39745;4183;125
47507853;1861;39745;4183;125
47513371;1861;39748;4183;125
47518892;1861;39752;4183;125
47524410;1861;39759;4183;125
47529928;1861;39766;4183;125
47535446;1861;39770;4183;125
47540964;1861;39772;4183;125
47546482;1861;39772;4183;125
47552001;1861;39779;4183;125
47557519;1861;39789;4183;125
47563038;1861;39797;4183;125
47568556;1861;39808;4183;125
47574075;1861;39811;4183;125
47579593;1861;39812;4183;125
47585111;1861;39812;4183;125
47590629;1861;39812;4183;125
47596148;1861;39812;4183;125
47601666;1861;39812;4183;125
47607184;1861;39812;4183;125
47612702;1864;39812;4183;125
47618223;1865;39813;4183;125
47623742;1865;39813;4183;125
47629260;1865;39813;4183;125
47634779;1865;39819;4183;125
47640297;1865;39824;4183;125
47645816;1865;39834;4183;125
47651334;1865;39841;4183;125
47656852;1865;39851;4183;125
47662370;1865;39860;4183;125
47667888;1865;39869;4183;125
47673406;1865;39872;4183;125
47678924;1865;39872;4183;125
47684442;1865;39881;4183;125
47689960;1865;39890;4183;125
47695478;1865;39902;4183;125
47700997;1865;39912;4183;125
47706515;1865;39923;4183;125
47712034;1865;39933;4183;125
47717555;1865;39946;4183;125
47723074;1865;39958;4183;125
47728592;1865;39964;4183;125
47734111;1865;39964;4183;125
47739629;1865;39964;4183;125
47745148;1865;39964;4183;125
47750666;1865;39964;4183;125
47756185;1865;39964;4183;125
47761703;1865;39964;4183;125
47767221;1865;39964;4183;125
47772739;1865;39968;4183;125
47778257;1865;39981;4183;125
47783775;1865;39994;4183;125
47789294;1865;40006;4183;125
47794812;1865;40019;4183;125
47800330;1865;40028;4183;125
47805848;1865;40037;4183;125
47811369;1865;40044;4183;125
47816887;1865;40056;4183;125
47822405;1865;40065;4183;125
47827923;1865;40077;4183;125
47833441;1865;40077;4183;125
47838960;1865;40077;4183;125
47844478;1865;40077;4183;125
47849997;1865;40077;4183;125
47855515;1865;40077;4183;125
47861034;1865;40077;4183;125
47866552;1865;40077;4183;125
47872070;1865;40077;4183;125
47877588;1865;40077;4183;125
47883106;1865;40077;4183;125
47888624;1865;40077;4183;125
47894142;1865;40077;4183;125
47899660;1865;40077;4183;125
47905178;1865;40077;4183;125
47910699;1865;40077;4183;125
47916218;1865;40077;4183;125
47921736;1865;40077;4183;125
47927255;1865;40077;4183;125
47932773;1865;40077;4183;125
47938291;1865;40077;4183;125
47943809;1865;40077;4183;125
47949327;1865;40077;4183;125
47954845;1865;40077;4183;125
47960364;1866;40077;4183;125
47965882;1869;40077;4183;125
47971401;1869;40077;4183;125
47976919;1869;40079;4183;125
47982438;1869;40081;4183;125
47987956;1869;40081;4183;125
47993475;1869;40081;4183;125
47998993;1869;40081;4183;125
48004512;1869;40081;4183;125
48010034;1869;40081;4183;125
48015552;1869;40081;4183;125
48021071;1869;40081;4183;125
48026589;1869;40081;4183;125
48032108;1869;40081;4183;125
48037626;1869;40081;4183;125
48043145;1869;40081;4183;125
48048663;1869;40081;4183;125
48054182;1869;40081;4183;125
48059700;1869;40081;4183;125
48065219;1869;40081;4183;125
48070737;1869;40081;4183;125
48076256;1869;40081;4183;125
48081774;1869;40081;4183;125
48087293;1869;40081;4183;125
48092812;1869;40081;4183;125
48098331;1869;40081;4183;125
48103852;1869;40081;4183;125
48109371;1869;40081;4183;125
48114889;1869;40081;4183;125
48120408;1869;40081;4183;125
48125926;1869;40081;4183;125
48131444;1869;40081;4183;125
48136962;1869;40081;4183;125
48142481;1869;40081;4183;125
48147999;1869;40081;4183;125
48153518;1869;40081;4183;125
48159036;1869;40081;4183;125
48164554;1869;40081;4183;125
48170072;1869;40081;4183;125
48175590;1869;40081;4183;125
48181108;1869;40081;4183;125
48186626;1869;40081;4183;125
48192144;1869;40081;4183;125
48197662;1869;40081;4183;125
48203183;1869;40081;4183;125
48208701;1869;40081;4183;125
48214220;1869;40081;4183;125
48219738;1869;40081;4183;125
48225257;1869;40081;4183;125
48230775;1869;40081;4183;125
48236294;1869;40081;4183;125
48241812;1869;40081;4183;125
48247331;1869;40081;4183;125
48252849;1869;40081;4183;125
48258368;1869;40081;4183;125
48263886;1869;40081;4183;125
48269405;1869;40081;4183;125
48274923;1869;40081;4183;125
48280442;1869;40081;4183;125
48285960;1869;40081;4183;125
48291479;1869;40081;4183;125
48296997;1869;40081;4183;125
48302514;1869;40081;4183;125
48308032;1869;40081;4183;125
48313551;1869;40081;4183;125
48319069;1869;40081;4183;125
48324588;1869;40081;4183;125
48330106;1869;40081;4183;125
48335625;1869;40081;4183;125
48341143;1869;40081;4183;125
48346662;1869;40081;4183;125
48352180;1869;40081;4183;125
48357699;1869;40084;4183;125
48363217;1869;40085;4183;125
48368736;1869;40085;4183;125
48374254;1869;40095;4183;125
48379773;1869;40107;4183;125
48385291;1869;40117;4183;125
48390810;1873;40120;4183;125
48396331;1873;40125;4183;125
48401850;1873;40135;4183;125
48407368;1873;40145;4183;125
48412887;1873;40157;4183;125
48418405;1873;40167;4183;125
48423924;1873;40179;4183;125
48429442;1873;40192;4183;125
48434961;1873;40207;4183;125
48440479;1873;40219;4183;125
48445998;1873;40228;4183;125
48451516;1873;40243;4183;125
48457035;1873;40249;4183;125
48462553;1873;40249;4183;125
48468072;1873;40249;4183;125
48473591;1873;40249;4183;125
48479110;1873;40249;4183;125
48484629;1873;40249;4183;125
48490148;1873;40249;4183;125
48495670;1873;40249;4183;125
48501188;1873;40249;4183;125
48506707;1873;40249;4183;125
48512225;1873;40258;4183;125
48517744;1873;40270;4183;125
48523262;1873;40283;4183;125
48528781;1873;40297;4183;125
48534299;1873;40307;4183;125
48539818;1873;40320;4183;125
48545336;1873;40325;4183;125
48550855;1873;40332;4183;125
48556373;1873;40346;4183;125
48561892;1873;40356;4183;125
48567410;1873;40370;4183;125
48572929;1873;40387;4183;125
48578447;1873;40400;4183;125
48583966;1873;40415;4183;125
48589487;1873;40430;4183;125
48595006;1873;40446;4183;125
48600524;1873;40449;4183;125
48606043;1873;40449;4183;125
48611561;1873;40449;4183;125
48617080;1873;40449;4183;125
48622599;1873;40449;4183;125
48628118;1873;40449;4183;125
48633636;1873;40449;4183;125
48639155;1873;40449;4183;125
48644674;1873;40449;4183;125
48650193;1873;40449;4183;125
48655711;1873;40449;4183;125
48661235;1873;40457;4183;125
48666753;1873;40472;4183;125
48672271;1873;40484;4183;125
48677789;1873;40495;4183;125
48683308;1873;40512;4183;125
48688829;1873;40528;4183;125
48694347;1873;40547;4183;125
48699865;1874;40549;4183;125
48705383;1874;40566;4183;125
48710902;1874;40574;4183;125
48716420;1874;40594;4183;125
48721939;1874;40616;4183;125
48727457;1874;40631;4183;125
48732976;1874;40651;4183;125
48738494;1874;40665;4183;125
48744013;1875;40683;4183;125
48749531;1878;40695;4183;125
48755050;1878;40716;4183;125
48760568;1878;40738;4183;125
48766087;1878;40757;4183;125
48771605;1878;40771;4183;125
48777124;1878;40789;4183;125
48782642;1879;40803;4183;125
48788163;1879;40803;4183;125
48793681;1879;40803;4183;125
48799199;1879;40803;4183;125
48804717;1879;40803;4183;125
48810236;1879;40803;4183;125
48815754;1879;40804;4183;125
48821273;1879;40821;4183;125
48826791;1879;40839;4183;125
48832309;1879;40860;4183;125
48837827;1879;40883;4183;125
48843346;1879;40903;4183;125
48848864;1879;40922;4183;125
48854383;1879;40941;4183;125
48859901;1879;40965;4183;125
48865420;1879;40985;4183;125
48870938;1879;41007;4183;125
48876457;1879;41025;4183;125
48881978;1879;41045;4183;125
48887496;1879;41069;4183;125
48893015;1879;41089;4183;125
48898533;1879;41115;4183;125
48904051;1879;41132;4183;125
48909569;1879;41157;4183;125
48915087;1879;41180;4183;125
48920605;1879;41204;4183;125
48926123;1879;41226;4183;125
48931641;1879;41231;4183;125
48937159;1879;41231;4183;125
48942677;1879;41231;4183;125
48948195;1879;41233;4183;125
48953713;1879;41257;4183;125
48959231;1879;41279;4183;125
48964749;1879;41293;4183;125
48970267;1879;41314;4183;125
48975785;1879;41336;4183;125
48981314;1879;41361;4183;125
48986832;1879;41384;4183;125
48992350;1879;41404;4183;125
48997868;1879;41429;4183;125
49003386;1879;41452;4183;125
49008904;1879;41476;4183;125
49014422;1879;41498;4183;125
49019940;1879;41520;4183;125
49025458;1879;41546;4183;125
49030976;1879;41563;4183;125
49036494;1879;41587;4183;125
49042012;1879;41599;4183;125
49047530;1879;41599;4183;125
49053048;1879;41599;4183;125
49058566;1879;41599;4183;125
49064084;1879;41599;4183;125
49069602;1879;41599;4183;125
49075120;1879;41599;4183;125
49080641;1879;41604;4183;125
49086159;1879;41630;4183;125
49091677;1879;41653;4183;125
49097195;1879;41675;4183;125
49102713;1879;41700;4183;125
49108231;1879;41726;4183;125
49113750;1879;41747;4183;125
49119268;1879;41771;4183;125
49124786;1879;41781;4183;125
49130304;1879;41806;4183;125
49135822;1879;41834;4183;125
49141340;1879;41862;4183;125
49146859;1879;41878;4183;125
49152377;1879;41899;4183;125
49157895;1879;41922;4183;125
49163413;1879;41948;4183;125
49168931;1879;41976;4183;125
49174452;1879;42000;4183;125
49179970;1879;42011;4183;125
49185488;1879;42035;4183;125
49191006;1879;42059;4183;125
49196524;1879;42066;4183;125
49202042;1879;42088;4183;125
49207560;1879;42114;4183;125
49213078;1879;42140;4183;125
49218596;1879;42162;4183;125
49224114;1879;42188;4183;125
49229632;1879;42210;4183;125
49235150;1879;42228;4183;125
49240668;1879;42253;4183;125
49246186;1879;42276;4183;125
49251704;1879;42296;4183;125
49257222;1879;42323;4183;125
49262740;1879;42350;4183;125
49268258;1879;42379;4183;125
49273779;1879;42403;4183;125
49279297;1879;42422;4183;125
49284815;1879;42444;4183;125
49290333;1879;42457;4183;125
49295851;1879;42466;4183;125
49301369;1879;42468;4183;125
49306887;1880;42468;4183;125
49312405;1880;42468;4183;125
49317923;1880;42468;4183;125
49323441;1880;42468;4183;125
49328959;1880;42468;4183;125
49334477;1881;42468;4183;125
49339996;1883;42468;4183;125
49345514;1884;42480;4183;125
49351032;1884;42506;4183;125
49356550;1884;42528;4183;125
49362069;1884;42542;4183;125
49367587;1884;42559;4183;125
49373109;1884;42582;4183;125
49378627;1884;42610;4183;125
49384146;1884;42634;4183;125
49389664;1884;42656;4183;125
49395182;1884;42682;4183;125
49400700;1884;42710;4183;125
49406219;1884;42738;4183;125
49411737;1884;42759;4183;125
49417256;1884;42778;4183;125
49422774;1886;42778;4183;125
49428293;1886;42778;4183;125
49433811;1886;42778;4183;125
49439330;1886;42778;4183;125
49444848;1886;42778;4183;125
49450367;1886;42794;4183;125
49455885;1886;42821;4183;125
49461403;1886;42842;4183;125
49466924;1886;42867;4183;125
49472442;1886;42892;4183;125
49477961;1886;42918;4183;125
49483479;1886;42934;4183;125
49488998;1886;42958;4183;125
49494516;1886;42983;4183;125
49500035;1886;43004;4183;125
49505553;1886;43006;4183;125
49511072;1886;43006;4183;125
49516590;1886;43006;4183;125
49522108;1886;43006;4183;125
49527626;1886;43006;4183;125
49533145;1886;43006;4183;125
49538663;1886;43006;4183;125
49544181;1886;43006;4183;125
49549699;1886;43006;4183;125
49555217;1886;43006;4183;125
49560735;1886;43006;4183;125
49566256;1886;43015;4183;125
49571774;1886;43037;4183;125
49577292;1886;43055;4183;125
49582810;1886;43068;4183;125
49588329;1886;43085;4183;125
49593847;1886;43104;4183;125
49599365;1886;43118;4183;125
49604883;1886;43141;4183;125
49610401;1886;43160;4183;125
49615919;1886;43176;4183;125
49621438;1886;43194;4183;125
49626956;1886;43217;4183;125
49632474;1886;43244;4183;125
49637992;1886;43258;4183;125
49643510;1886;43274;4183;125
49649028;1886;43297;4183;125
49654546;1886;43322;4183;125
49660064;1886;43346;4183;125
49665585;1886;43361;4183;125
49671103;1889;43362;4183;125
49676621;1889;43384;4183;125
49682139;1889;43407;4183;125
49687657;1889;43410;4183;125
49693175;1890;43410;4183;125
49698693;1890;43410;4183;125
49704211;1890;43410;4183;125
49709729;1890;43410;4183;125
49715247;1890;43410;4183;125
49720765;1890;43410;4183;125
49726283;1890;43410;4183;125
49731801;1890;43410;4183;125
49737319;1890;43410;4183;125
49742837;1890;43410;4183;125
49748355;1890;43410;4183;125
49753873;1890;43410;4183;125
49759394;1890;43410;4183;125
49764912;1890;43410;4183;125
49770430;1890;43410;4183;125
49775948;1890;43410;4183;125
49781467;1890;43410;4183;125
49786985;1890;43410;4183;125
49792503;1890;43410;4183;125
49798021;1890;43410;4183;125
49803539;1890;43410;4183;125
49809057;1890;43410;4183;125
49814575;1890;43410;4183;125
49820093;1890;43410;4183;125
49825611;1890;43410;4183;125
49831129;1890;43410;4183;125
49836647;1890;43410;4183;125
49842165;1890;43410;4183;125
49847684;1890;43410;4183;125
49853202;1890;43410;4183;125
49858723;1890;43410;4183;125
49864242;1890;43410;4183;125
49869760;1890;43410;4183;125
49875279;1890;43410;4183;125
49880797;1890;43410;4183;125
49886316;1890;43410;4183;125
49891834;1894;43410;4183;125
49897353;1894;43428;4183;125
49902871;1894;43448;4183;125
49908390;1897;43455;4183;125
49913908;1898;43464;4183;125
49919427;1898;43480;4183;125
49924945;1898;43491;4183;125
49930464;1898;43506;4183;125
49935982;1898;43523;4183;125
49941501;1898;43535;4183;125
49947019;1898;43550;4183;125
49952538;1898;43559;4183;125
49958059;1898;43576;4183;125
49963578;1898;43595;4183;125
49969096;1898;43608;4183;125
49974615;1898;43622;4183;125
49980133;1898;43647;4183;125
49985652;1898;43672;4183;125
49991170;1898;43690;4183;125
49996689;1898;43695;4183;125
50002207;1899;43695;4183;125
50007726;1899;43695;4183;125
50013244;1899;43695;4183;125
50018763;1899;43695;4183;125
50024281;1899;43695;4183;125
50029805;1899;43695;4183;125
50035323;1899;43695;4183;125
50040841;1899;43695;4183;125
50046359;1899;43695;4183;125
50051880;1899;43695;4183;125
50057398;1899;43695;4183;125
50062916;1899;43695;4183;125
50068434;1899;43695;4183;125
50073952;1899;43695;4183;125
50079470;1899;43695;4183;125
50084988;1899;43695;4183;125
50090506;1899;43695;4183;125
50096024;1899;43695;4183;125
50101543;1899;43695;4183;125
50107061;1899;43695;4183;125
50112580;1899;43695;4183;125
50118098;1899;43695;4183;125
50123617;1899;43695;4183;125
50129135;1899;43695;4183;125
50134654;1899;43695;4183;125
50140172;1899;43703;4183;125
50145691;1899;43725;4183;125
50151212;1899;43741;4183;125
50156731;1899;43754;4183;125
50162249;1899;43769;4183;125
50167767;1899;43783;4183;125
50173285;1899;43796;4183;125
50178803;1899;43806;4183;125
50184321;1899;43824;4183;125
50189839;1899;43845;4183;125
50195357;1899;43865;4183;125
50200876;1899;43880;4183;125
50206394;1899;43893;4183;125
50211913;1899;43916;4183;125
50217431;1899;43942;4183;125
50222949;1899;43964;4183;125
50228467;1899;43980;4183;125
50233985;1899;44002;4183;125
50239503;1899;44022;4183;125
50245021;1899;44028;4183;125
50250542;1900;44028;4183;125
50256060;1900;44028;4183;125
50261578;1900;44028;4183;125
50267096;1900;44028;4183;125
50272615;1900;44028;4183;125
50278133;1900;44028;4183;125
50283651;1900;44028;4183;125
50289169;1900;44028;4183;125
50294687;1900;44042;4183;125
50300205;1900;44062;4183;125
50305723;1900;44067;4183;125
50311241;1900;44078;4183;125
50316760;1900;44089;4183;125
50322278;1900;44102;4183;125
50327797;1900;44117;4183;125
50333315;1900;44137;4183;125
50338833;1900;44160;4183;125
50344354;1900;44176;4183;125
50349872;1900;44189;4183;125
50355390;1900;44206;4183;125
50360908;1900;44230;4183;125
50366426;1900;44252;4183;125
50371944;1900;44277;4183;125
50377462;1900;44298;4183;125
50382981;1900;44318;4183;125
50388499;1900;44343;4183;125
50394017;1900;44356;4183;125
50399535;1900;44378;4183;125
50405053;1900;44404;4183;125
50410571;1900;44429;4183;125
50416089;1900;44453;4183;125
50421607;1900;44476;4183;125
50427126;1900;44494;4183;125
50432644;1900;44516;4183;125
50438163;1900;44534;4183;125
50443684;1900;44556;4183;125
50449202;1900;44573;4183;125
50454721;1900;44588;4183;125
50460239;1900;44596;4183;125
50465758;1900;44596;4183;125
50471276;1900;44596;4183;125
50476794;1900;44596;4183;125
50482312;1900;44596;4183;125
50487831;1900;44596;4183;125
50493349;1900;44610;4183;125
50498867;1900;44638;4183;125
50504385;1900;44662;4183;125
50509903;1900;44688;4183;125
50515421;1900;44708;4183;125
50520940;1900;44708;4183;125
50526458;1900;44708;4183;125
50531977;1900;44708;4183;125
50537495;1900;44708;4183;125
50543016;1900;44708;4183;125
50548534;1900;44708;4183;125
50554052;1900;44708;4183;125
50559570;1900;44708;4183;125
50565088;1900;44708;4183;125
50570606;1900;44708;4183;125
50576124;1900;44708;4183;125
50581642;1900;44708;4183;125
50587160;1900;44708;4183;125
50592678;1900;44708;4183;125
50598196;1900;44708;4183;125
50603714;1900;44708;4183;125
50609232;1900;44708;4183;125
50614750;1900;44717;4183;125
50620268;1901;44721;4183;125
50625786;1901;44721;4183;125
50631304;1901;44721;4183;125
50636825;1901;44721;4183;125
50642343;1901;44721;4183;125
50647862;1901;44721;4183;125
50653380;1901;44721;4183;125
50658899;1901;44721;4183;125
50664418;1901;44721;4183;125
50669937;1901;44721;4183;125
50675455;1901;44721;4183;125
50680974;1901;44721;4183;125
50686492;1901;44721;4183;125
50692011;1901;44721;4183;125
50697529;1901;44721;4183;125
50703048;1901;44721;4183;125
50708566;1901;44721;4183;125
50714085;1901;44721;4183;125
50719604;1901;44721;4183;125
50725123;1901;44721;4183;125
50730642;1901;44740;4183;125
50736164;1901;44763;4183;125
50741682;1901;44782;4183;125
50747201;1901;44802;4183;125
50752720;1901;44814;4183;125
50758239;1901;44824;4183;125
50763757;1901;44841;4183;125
50769276;1901;44863;4183;125
50774795;1901;44889;4183;125
50780314;1901;44914;4183;125
50785832;1901;44935;4183;125
50791351;1901;44956;4183;125
50796870;1901;44965;4183;125
50802389;1901;44993;4183;125
50807908;1901;45019;4183;125
50813427;1901;45045;4183;125
50818946;1901;45072;4183;125
50824465;1901;45095;4183;125
50829984;1901;45119;4183;125
50835506;1901;45136;4183;125
50841025;1901;45145;4183;125
50846544;1901;45170;4183;125
50852063;1901;45195;4183;125
50857581;1901;45206;4183;125
50863100;1901;45219;4183;125
50868618;1901;45244;4183;125
50874137;1901;45273;4183;125
50879655;1901;45297;4183;125
50885174;1901;45322;4183;125
50890692;1901;45347;4183;125
50896211;1901;45369;4183;125
50901730;1901;45377;4183;125
50907249;1901;45377;4183;125
50912767;1901;45377;4183;125
50918286;1901;45377;4183;125
50923804;1901;45377;4183;125
50929325;1901;45377;4183;125
50934843;1901;45377;4183;125
50940362;1901;45377;4183;125
50945880;1901;45377;4183;125
50951399;1901;45377;4183;125
50956917;1901;45377;4183;125
50962436;1901;45377;4183;125
50967954;1901;45377;4183;125
50973473;1901;45377;4183;125
50978991;1901;45377;4183;125
50984510;1901;45377;4183;125
50990028;1901;45377;4183;125
50995547;1901;45377;4183;125
51001065;1902;45377;4183;125
51006584;1905;45377;4183;125
51012102;1905;45377;4183;125
51017621;1905;45387;4183;125
51023139;1905;45401;4183;125
51028660;1905;45417;4183;125
51034179;1905;45429;4183;125
51039697;1905;45437;4183;125
51045216;1905;45451;4183;125
51050734;1905;45466;4183;125
51056253;1905;45477;4183;125
51061771;1905;45497;4183;125
51067290;1905;45518;4183;125
51072808;1905;45529;4183;125
51078327;1906;45544;4183;125
51083845;1906;45556;4183;125
51089364;1906;45568;4183;125
51094882;1906;45583;4183;125
51100401;1906;45598;4183;125
51105919;1906;45620;4183;125
51111438;1906;45646;4183;125
51116956;1906;45663;4183;125
51122475;1906;45684;4183;125
51127992;1906;45708;4183;125
51133511;1906;45730;4183;125
51139029;1906;45746;4183;125
51144548;1907;45747;4183;125
51150066;1907;45747;4183;125
51155585;1907;45747;4183;125
51161103;1907;45747;4183;125
51166622;1907;45747;4183;125
51172140;1907;45747;4183;125
51177659;1907;45747;4183;125
51183177;1907;45747;4183;125
51188696;1907;45747;4183;125
51194214;1907;45747;4183;125
51199733;1907;45747;4183;125
51205251;1907;45747;4183;125
51210770;1907;45747;4183;125
51216288;1908;45747;4183;125
51221809;1911;45747;4183;125
51227327;1911;45757;4183;125
51232846;1911;45777;4183;125
51238364;1911;45787;4183;125
51243883;1911;45801;4183;125
51249401;1911;45815;4183;125
51254920;1911;45826;4183;125
51260438;1911;45842;4183;125
51265957;1911;45859;4183;125
51271475;1911;45875;4183;125
51276994;1911;45891;4183;125
51282512;1911;45907;4183;125
51288031;1911;45931;4183;125
51293549;1911;45955;4183;125
51299068;1911;45956;4183;125
51304586;1912;45956;4183;125
51310105;1912;45956;4183;125
